customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2486-ABCD19,Female,0,No,Yes,20.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),37.08,738.96,No
2487-LMNO34,Male,0,No,No,51.0,DSL,No,Yes,Two year,Yes,Credit card (automatic),37.58,1916.74,No
2488-ABCD38,Male,0,Yes,Yes,62.0,Fiber optic,No,No,Two year,Yes,Mailed check,64.7,4012.67,No
2489-LMNO28,Male,0,No,No,44.0,Fiber optic,No,No,One year,Yes,Electronic check,68.24,3001.37,No
2490-LMNO75,Female,0,No,No,72.0,DSL,Yes,No,Two year,Yes,Credit card (automatic),56.12,4044.34,No
2491-WXYZ70,Male,0,Yes,No,5.0,Fiber optic,No,No,Month-to-month,No,Mailed check,73.46,374.36,No
2492-LMNO34,Male,0,No,No,52.0,Fiber optic,Yes,No,Two year,No,Mailed check,90.89,4723.37,No
2493-LMNO96,Male,0,Yes,No,,Fiber optic,Yes,No,Two year,Yes,Mailed check,78.96,4175.94,No
2494-LMNO64,Female,1,Yes,No,47.0,DSL,No,No,Two year,Yes,Mailed check,36.79,1725.76,No
2495-ABCD72,Male,1,Yes,Yes,31.0,DSL,Yes,Yes,One year,No,Mailed check,68.22,2116.32,No
2496-LMNO14,Female,0,No,No,45.0,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),86.16,3878.01,No
2497-LMNO30,Female,0,Yes,Yes,4.0,DSL,No,No,Month-to-month,Yes,Mailed check,42.32,173.69,No
2498-WXYZ13,Male,0,Yes,Yes,10.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),67.91,688.42,Yes
2499-WXYZ51,Female,0,Yes,No,5.0,Fiber optic,No,No,Month-to-month,No,Electronic check,76.23,382.21,No
2500-WXYZ34,Male,0,Yes,No,57.0,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),82.04,4674.25,No
2501-WXYZ84,Female,0,Yes,No,30.0,DSL,No,No,Month-to-month,Yes,Electronic check,49.35,1476.87,No
2502-LMNO70,Female,0,Yes,No,58.0,DSL,No,No,One year,No,Bank transfer (automatic),50.76,2943.15,No
2503-WXYZ36,Male,0,No,Yes,1.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,89.19,93.45,Yes
2504-LMNO63,Male,0,Yes,No,13.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,51.34,664.4,Yes
2505-WXYZ96,Male,0,No,No,59.0,DSL,Yes,No,Two year,No,Credit card (automatic),55.25,3262.73,No
2506-LMNO30,Female,0,No,No,57.0,DSL,No,Yes,Two year,Yes,Electronic check,45.13,2566.99,No
2507-ABCD96,Male,1,Yes,Yes,18.0,Fiber optic,No,No,One year,No,Bank transfer (automatic),78.23,1408.05,Yes
2508-ABCD68,Female,0,Yes,Yes,2.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),83.05,158.35,Yes
2509-LMNO98,Male,0,No,No,3.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,41.77,122.47,Yes
2510-ABCD63,Female,0,Yes,Yes,8.0,DSL,Yes,Yes,Month-to-month,No,Electronic check,60.56,491.87,No
2511-WXYZ31,Male,0,Yes,Yes,21.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,77.08,1619.98,Yes
2512-LMNO74,Female,0,Yes,Yes,4.0,DSL,No,No,Month-to-month,No,Credit card (automatic),46.63,185.85,Yes
2513-LMNO13,Male,1,No,No,2.0,DSL,No,No,Month-to-month,Yes,Mailed check,36.67,74.69,Yes
2514-ABCD24,Female,0,No,No,3.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.33,201.56,No
2515-WXYZ95,Male,0,No,No,24.0,Fiber optic,No,No,One year,No,Bank transfer (automatic),61.89,1486.98,No
2516-WXYZ56,Male,0,No,No,1.0,DSL,No,No,Month-to-month,No,Mailed check,49.25,50.39,No
2517-ABCD55,Male,0,Yes,No,31.0,DSL,No,No,Month-to-month,No,Bank transfer (automatic),41.35,1276.86,No
2518-WXYZ59,Female,1,Yes,No,24.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,79.71,1905.65,No
2519-WXYZ42,Male,1,Yes,No,45.0,Fiber optic,Yes,No,Two year,Yes,Mailed check,85.13,3834.48,No
2520-LMNO68,Female,0,Yes,No,28.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.5,1995.46,Yes
2521-LMNO88,Male,0,Yes,Yes,1.0,DSL,No,Yes,Month-to-month,No,Electronic check,45.46,47.29,Yes
2522-WXYZ29,Female,0,Yes,Yes,11.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,86.7,958.74,Yes
2523-WXYZ47,Female,0,Yes,Yes,47.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.46,1097.47,No
2524-LMNO37,Female,0,Yes,No,56.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,1004.72,No
2525-WXYZ22,Male,0,Yes,No,46.0,No,No internet service,No internet service,One year,Yes,Mailed check,20.68,950.51,No
2526-ABCD75,Male,1,No,No,1.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),38.18,33.74,No
2527-ABCD58,Male,0,No,Yes,35.0,No,No internet service,No internet service,One year,Yes,Mailed check,18.0,625.49,Yes
2528-WXYZ75,Male,1,No,No,53.0,Fiber optic,No,No,Two year,No,Credit card (automatic),64.5,3415.83,No
2529-WXYZ35,Female,0,Yes,Yes,42.0,DSL,Yes,No,One year,Yes,Bank transfer (automatic),50.14,2102.03,No
2530-LMNO81,Female,0,Yes,No,60.0,Fiber optic,No,No,Two year,Yes,Electronic check,69.94,4198.83,No
2531-LMNO31,Female,1,Yes,Yes,7.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,61.16,428.51,No
2532-ABCD49,Male,0,Yes,No,3.0,Fiber optic,No,No,Month-to-month,No,Bank transfer (automatic),72.03,208.86,Yes
2533-WXYZ39,Female,1,Yes,No,40.0,DSL,Yes,No,Two year,Yes,Credit card (automatic),67.59,2712.24,No
2534-ABCD93,Male,0,No,No,43.0,Fiber optic,Yes,Yes,One year,No,Electronic check,92.82,3989.77,No
2535-LMNO25,Female,0,No,No,3.0,DSL,Yes,No,Month-to-month,No,Mailed check,54.54,163.27,No
2536-WXYZ71,Male,1,Yes,No,19.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,339.38,No
2537-LMNO16,Male,0,Yes,No,54.0,Fiber optic,No,Yes,Two year,Yes,Electronic check,73.91,3991.08,No
2538-ABCD68,Male,1,Yes,No,14.0,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),45.28,629.39,No
2539-LMNO65,Female,1,Yes,No,18.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,59.63,1066.57,Yes
2540-LMNO62,Female,0,Yes,No,13.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),63.46,823.32,Yes
2541-LMNO97,Male,0,Yes,Yes,34.0,No,No internet service,No internet service,Two year,No,Credit card (automatic),20.6,707.57,No
2542-LMNO82,Male,0,Yes,No,70.0,No,No internet service,No internet service,Two year,No,Credit card (automatic),24.33,1705.92,No
2543-LMNO60,Male,0,Yes,No,3.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,66.14,204.51,Yes
2544-ABCD90,Female,0,Yes,Yes,49.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),72.32,3540.8,No
2545-LMNO66,Male,0,Yes,Yes,5.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.8,99.92,No
2546-LMNO29,Female,0,Yes,Yes,11.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,195.42,No
2547-LMNO62,Female,0,No,No,54.0,Fiber optic,No,Yes,Two year,Yes,Mailed check,69.74,3768.53,No
2548-LMNO21,Female,0,Yes,Yes,6.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),64.77,393.72,No
2549-ABCD26,Male,0,No,No,9.0,DSL,No,No,Month-to-month,Yes,Electronic check,49.28,442.14,Yes
2550-WXYZ38,Female,0,No,No,31.0,Fiber optic,No,Yes,One year,No,Credit card (automatic),64.85,2003.33,Yes
2551-LMNO20,Female,1,No,No,7.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,130.87,Yes
2552-WXYZ59,Male,0,No,No,15.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,24.51,373.2,Yes
2553-LMNO67,Female,0,No,No,46.0,DSL,Yes,No,One year,No,Mailed check,57.38,2642.04,No
2554-WXYZ29,Female,0,No,No,,Fiber optic,No,No,One year,Yes,Electronic check,65.32,2293.34,No
2555-WXYZ97,Male,0,Yes,No,5.0,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,60.92,295.02,No
2556-WXYZ41,Male,1,Yes,Yes,8.0,Fiber optic,No,No,Month-to-month,No,Mailed check,78.98,627.22,No
2557-LMNO93,Male,0,No,Yes,31.0,Fiber optic,No,No,One year,Yes,Mailed check,75.82,2350.52,No
2558-LMNO46,Female,0,No,No,64.0,DSL,No,No,Two year,Yes,Mailed check,48.05,3069.91,No
2559-WXYZ49,Male,0,No,No,3.0,DSL,Yes,No,Month-to-month,Yes,Electronic check,64.97,199.5,No
2560-LMNO20,Female,0,No,No,47.0,DSL,No,No,Two year,Yes,Credit card (automatic),47.58,2230.38,No
2561-WXYZ73,Female,0,No,Yes,37.0,No,No internet service,No internet service,One year,Yes,Mailed check,21.14,788.9,No
2562-ABCD65,Female,0,No,No,37.0,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),89.57,3309.85,No
2563-WXYZ48,Male,0,No,No,5.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),46.74,240.7,No
2564-ABCD45,Female,0,No,No,18.0,DSL,No,No,Month-to-month,Yes,Electronic check,44.73,801.02,Yes
2565-ABCD22,Male,1,No,No,13.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,70.93,910.28,Yes
2566-ABCD35,Male,0,No,No,7.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),61.66,432.33,No
2567-WXYZ13,Female,0,No,No,59.0,DSL,No,No,Two year,No,Bank transfer (automatic),46.53,2748.68,No
2568-LMNO91,Male,0,No,No,10.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,21.82,213.01,Yes
2569-WXYZ97,Female,0,Yes,No,45.0,DSL,No,No,One year,Yes,Bank transfer (automatic),40.07,1811.08,No
2570-LMNO96,Male,1,Yes,No,2.0,Fiber optic,Yes,No,Month-to-month,No,Electronic check,83.97,174.78,Yes
2571-WXYZ11,Male,0,No,No,45.0,Fiber optic,Yes,Yes,One year,No,Electronic check,78.67,3539.27,Yes
2572-LMNO20,Male,0,No,No,4.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,71.31,286.83,No
2573-WXYZ71,Female,0,Yes,Yes,5.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,71.72,358.68,No
2574-ABCD73,Female,0,Yes,No,2.0,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),91.59,186.46,Yes
2575-WXYZ19,Female,0,No,No,58.0,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),86.5,5021.26,No
2576-WXYZ33,Male,0,No,No,5.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.15,82.47,No
2577-LMNO53,Male,0,No,No,11.0,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,82.89,920.17,No
2578-WXYZ96,Female,0,No,No,16.0,DSL,No,Yes,Month-to-month,Yes,Electronic check,48.23,777.62,No
2579-ABCD74,Male,0,Yes,No,69.0,Fiber optic,No,No,Two year,Yes,Mailed check,66.59,4589.48,No
2580-LMNO66,Male,0,Yes,Yes,30.0,Fiber optic,No,No,One year,Yes,Mailed check,70.77,2130.36,No
2581-LMNO62,Female,1,Yes,No,10.0,Fiber optic,No,No,One year,Yes,Electronic check,74.77,757.25,No
2582-WXYZ18,Male,0,No,No,37.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),80.12,2955.87,No
2583-WXYZ22,Female,0,Yes,No,5.0,DSL,Yes,No,Month-to-month,No,Mailed check,65.78,332.34,No
2584-ABCD57,Female,0,No,No,28.0,DSL,No,Yes,One year,Yes,Credit card (automatic),42.37,1190.95,No
2585-WXYZ85,Male,0,No,No,6.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),41.27,249.44,No
2586-ABCD24,Male,0,No,No,6.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,48.15,294.75,No
2587-WXYZ24,Male,0,No,No,48.0,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.93,909.64,No
2588-LMNO72,Female,0,Yes,Yes,59.0,No,No internet service,No internet service,One year,No,Electronic check,18.0,1064.47,No
2589-LMNO48,Female,0,No,No,6.0,DSL,No,No,Month-to-month,Yes,Electronic check,57.96,338.26,Yes
2590-ABCD90,Male,0,Yes,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),70.87,67.59,Yes
2591-ABCD49,Male,0,Yes,No,65.0,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1712.58,No
2592-WXYZ94,Female,0,Yes,No,39.0,No,No internet service,No internet service,One year,Yes,Electronic check,18.33,711.39,No
2593-WXYZ86,Female,0,Yes,Yes,17.0,DSL,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.84,762.0,Yes
2594-ABCD72,Male,0,No,Yes,47.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),60.76,2850.07,No
2595-WXYZ92,Male,0,No,No,52.0,Fiber optic,No,Yes,Two year,Yes,Mailed check,68.64,3565.96,No
2596-LMNO57,Male,0,Yes,No,51.0,DSL,No,Yes,Two year,Yes,Electronic check,41.2,2102.89,No
2597-WXYZ25,Female,0,Yes,No,40.0,No,No internet service,No internet service,Two year,No,Credit card (automatic),30.99,1238.91,No
2598-LMNO48,Female,0,No,No,1.0,DSL,No,Yes,Month-to-month,Yes,Mailed check,46.77,37.68,Yes
2599-LMNO98,Male,1,No,No,6.0,DSL,Yes,No,Month-to-month,Yes,Mailed check,52.11,308.88,No
2600-WXYZ22,Female,0,Yes,Yes,4.0,Fiber optic,No,No,Month-to-month,No,Electronic check,70.51,289.01,Yes
2601-ABCD90,Male,0,No,No,38.0,Fiber optic,No,No,One year,No,Credit card (automatic),62.81,2392.13,No
2602-ABCD15,Male,0,No,Yes,3.0,DSL,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.77,167.47,Yes
2603-LMNO86,Male,0,No,No,36.0,Fiber optic,No,No,Month-to-month,No,Mailed check,70.53,2540.76,No
2604-ABCD69,Female,1,Yes,No,3.0,DSL,No,No,Month-to-month,No,Electronic check,47.7,139.87,Yes
2605-WXYZ23,Male,1,No,No,43.0,DSL,Yes,No,One year,Yes,Mailed check,47.38,2044.27,No
2606-LMNO63,Female,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Electronic check,78.58,77.27,Yes
2607-LMNO81,Male,0,No,No,46.0,Fiber optic,No,Yes,One year,Yes,Electronic check,66.71,3062.5,No
2608-ABCD86,Male,0,No,No,63.0,No,No internet service,No internet service,Two year,Yes,Mailed check,18.88,1180.93,No
2609-LMNO72,Male,0,No,No,26.0,Fiber optic,Yes,Yes,One year,Yes,Electronic check,92.67,2400.71,No
2610-WXYZ62,Female,0,Yes,No,3.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),78.56,231.72,Yes
2611-WXYZ76,Male,0,No,Yes,56.0,DSL,No,No,Two year,No,Electronic check,41.9,2354.64,No
2612-LMNO89,Female,0,No,No,2.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.32,64.01,No
2613-WXYZ47,Male,0,No,No,23.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.79,483.51,No
2614-LMNO81,Male,0,Yes,No,59.0,DSL,Yes,No,Two year,Yes,Bank transfer (automatic),73.27,4314.21,No
2615-WXYZ66,Male,0,Yes,Yes,4.0,DSL,No,No,Month-to-month,No,Electronic check,41.63,160.94,Yes
2616-WXYZ87,Male,0,No,No,4.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,28.25,107.45,No
2617-LMNO19,Male,0,No,No,4.0,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),42.07,166.85,Yes
2618-LMNO68,Male,0,Yes,Yes,17.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),39.63,669.5,No
2619-ABCD68,Female,0,No,No,31.0,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),83.48,2590.99,No
2620-LMNO78,Female,1,Yes,Yes,1.0,Fiber optic,No,Yes,Month-to-month,No,Electronic check,61.8,60.37,Yes
2621-WXYZ61,Male,1,No,No,22.0,DSL,No,No,One year,Yes,Electronic check,40.34,891.85,No
2622-ABCD50,Male,0,No,No,30.0,Fiber optic,No,No,One year,Yes,Bank transfer (automatic),68.4,2054.98,No
2623-LMNO94,Male,0,Yes,No,3.0,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,83.73,257.74,Yes
2624-WXYZ93,Male,0,No,No,10.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,24.58,,No
2625-LMNO31,Male,0,No,No,14.0,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),74.11,1042.31,Yes
2626-ABCD54,Female,0,Yes,Yes,66.0,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),84.82,,No
2627-LMNO51,Male,1,No,No,29.0,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),61.31,1777.72,No
2628-WXYZ58,Male,0,Yes,No,66.0,DSL,No,No,Two year,Yes,Credit card (automatic),34.33,2261.61,No
2629-ABCD90,Male,0,No,No,20.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,361.77,No
2630-WXYZ45,Male,0,Yes,Yes,7.0,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,132.63,No
2631-ABCD10,Female,0,Yes,No,1.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,23.85,No
2632-LMNO86,Male,0,Yes,Yes,22.0,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.11,620.22,No
2633-ABCD33,Male,0,Yes,No,9.0,No,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,161.3,No
2634-WXYZ81,Female,0,No,No,62.0,Fiber optic,Yes,No,Two year,No,Bank transfer (automatic),80.67,5001.45,No
2635-WXYZ32,Male,0,Yes,No,9.0,DSL,Yes,Yes,Month-to-month,No,Electronic check,59.98,547.46,Yes
2636-WXYZ81,Female,0,Yes,Yes,57.0,Fiber optic,Yes,No,Two year,Yes,Electronic check,82.4,4692.59,No
2637-LMNO68,Female,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,72.99,75.32,Yes
2638-ABCD48,Male,1,No,No,52.0,DSL,Yes,No,Two year,No,Mailed check,61.23,3189.58,No
2639-ABCD37,Female,0,No,No,8.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.27,634.11,Yes
2640-ABCD70,Male,1,No,No,62.0,DSL,No,No,Two year,No,Mailed check,43.54,2704.11,No
2641-LMNO11,Female,0,No,No,2.0,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,94.65,200.39,Yes
2642-WXYZ91,Male,0,Yes,No,66.0,Fiber optic,Yes,No,Two year,Yes,Electronic check,88.49,5839.88,No
2643-LMNO26,Male,0,Yes,Yes,6.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,87.65,524.63,No
2644-WXYZ22,Female,0,No,No,11.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,199.11,No
2645-WXYZ91,Female,1,Yes,No,20.0,DSL,No,No,Month-to-month,Yes,Electronic check,34.3,688.45,No
2646-ABCD52,Female,1,Yes,Yes,5.0,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,96.67,No
2647-ABCD30,Female,0,Yes,Yes,22.0,No,No internet service,No internet service,One year,Yes,Mailed check,21.07,469.83,No
2648-LMNO90,Male,0,Yes,No,70.0,DSL,Yes,No,Two year,Yes,Credit card (automatic),63.77,4465.55,No
2649-LMNO24,Male,0,No,Yes,40.0,Fiber optic,No,No,One year,No,Bank transfer (automatic),72.67,2896.96,No
2650-ABCD61,Male,1,No,No,,DSL,No,No,One year,Yes,Electronic check,45.19,1755.16,No
2651-WXYZ62,Male,0,No,No,5.0,DSL,No,No,Month-to-month,Yes,Credit card (automatic),49.52,252.45,No
2652-LMNO61,Male,0,No,Yes,57.0,DSL,Yes,No,One year,Yes,Credit card (automatic),65.97,3757.14,No
2653-WXYZ42,Female,0,Yes,No,6.0,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.46,415.98,No
2654-ABCD61,Male,0,Yes,No,36.0,DSL,No,No,Two year,Yes,Mailed check,47.79,1724.56,No
2655-ABCD63,Male,1,No,No,14.0,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),86.92,1215.95,Yes
2656-LMNO10,Male,0,Yes,No,25.0,No,No internet service,No internet service,One year,Yes,Mailed check,24.03,596.63,No
2657-LMNO84,Female,0,Yes,Yes,1.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.64,60.79,No
2658-WXYZ89,Female,0,No,No,41.0,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),86.32,3540.13,No
2659-ABCD41,Female,0,No,No,18.0,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),81.98,1468.72,Yes
2660-LMNO21,Male,0,Yes,Yes,4.0,DSL,Yes,No,Month-to-month,Yes,Mailed check,61.03,248.76,Yes
2661-ABCD87,Female,0,No,Yes,1.0,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),58.3,61.81,No
2662-ABCD66,Male,1,No,No,14.0,DSL,No,No,Month-to-month,No,Electronic check,39.65,556.04,Yes
2663-LMNO71,Female,0,Yes,No,52.0,DSL,No,Yes,Two year,No,Electronic check,46.5,2418.95,No
2664-ABCD51,Female,0,No,No,29.0,DSL,Yes,Yes,Month-to-month,No,Mailed check,54.89,1598.92,No
2665-WXYZ20,Male,0,Yes,No,54.0,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),69.78,3764.46,No
2666-LMNO52,Male,0,No,No,3.0,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.17,52.73,No
2667-LMNO26,Female,1,No,No,15.0,DSL,Yes,No,Month-to-month,Yes,Mailed check,57.19,858.16,No
2668-ABCD41,Male,0,No,No,40.0,Fiber optic,Yes,Yes,One year,No,Electronic check,92.03,3678.3,No
2669-WXYZ94,Female,0,Yes,Yes,9.0,Fiber optic,No,Yes,Month-to-month,No,Bank transfer (automatic),78.19,703.07,No
2670-ABCD49,Male,0,Yes,Yes,37.0,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),68.52,2527.36,No
2671-LMNO65,Male,0,Yes,Yes,27.0,Fiber optic,Yes,No,One year,Yes,Bank transfer (automatic),89.99,2427.83,No
2672-WXYZ95,Male,0,No,No,1.0,DSL,No,Yes,Month-to-month,No,Mailed check,37.09,36.49,No
2673-WXYZ46,Male,1,Yes,Yes,31.0,Fiber optic,Yes,Yes,One year,Yes,Credit card (automatic),79.09,2448.05,No
2674-ABCD73,Male,0,Yes,No,25.0,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.69,498.72,No
2675-LMNO63,Male,0,Yes,No,10.0,DSL,No,No,Month-to-month,No,Credit card (automatic),39.67,398.89,Yes
2676-ABCD58,Female,0,Yes,No,54.0,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),71.88,3880.97,No
2677-LMNO20,Male,0,Yes,No,22.0,Fiber optic,No,Yes,One year,Yes,Credit card (automatic),71.44,1568.69,Yes
2678-ABCD30,Female,0,No,No,8.0,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),44.76,350.38,Yes
2679-LMNO75,Female,1,Yes,No,57.0,Fiber optic,Yes,No,Two year,Yes,Mailed check,96.84,5516.47,No
2680-LMNO92,Female,0,Yes,Yes,39.0,Fiber optic,No,No,Two year,Yes,Mailed check,71.84,2802.09,No
2681-LMNO37,Male,0,No,No,17.0,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),87.88,1493.6,Yes
2682-LMNO26,Male,0,No,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),72.43,68.68,Yes
2683-WXYZ28,Male,1,Yes,No,47.0,Fiber optic,No,Yes,Two year,No,Bank transfer (automatic),65.5,3086.86,No
2684-WXYZ37,Female,0,Yes,No,12.0,Fiber optic,No,No,Month-to-month,Yes,Mailed check,79.75,962.48,Yes
2685-WXYZ47,Female,1,No,No,20.0,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,357.81,No
2686-LMNO46,Male,0,Yes,No,28.0,Fiber optic,No,Yes,Month-to-month,No,Mailed check,71.43,2002.96,No
2687-LMNO77,Male,1,No,No,25.0,DSL,Yes,No,One year,Yes,Credit card (automatic),63.72,1599.48,No
2688-WXYZ58,Female,0,Yes,No,65.0,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.92,5846.54,No
2689-LMNO45,Male,0,Yes,Yes,23.0,Fiber optic,Yes,Yes,One year,Yes,Electronic check,83.44,1918.29,No
2690-WXYZ22,Female,0,Yes,No,58.0,DSL,Yes,Yes,Two year,Yes,Electronic check,63.72,3686.69,No
2691-WXYZ41,Female,0,No,No,1.0,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,64.76,64.42,Yes
2692-ABCD69,Female,0,No,No,12.0,Fiber optic,No,No,Month-to-month,No,Electronic check,78.35,936.41,Yes
2693-WXYZ92,Male,0,Yes,No,37.0,DSL,No,Yes,One year,Yes,Electronic check,44.19,1632.06,No
2694-WXYZ65,Male,0,No,No,46.0,Fiber optic,No,No,Two year,No,Credit card (automatic),67.52,3104.32,No
2695-LMNO37,Female,0,Yes,No,2.0,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),81.81,162.52,No
2696-ABCD51,Female,1,Yes,Yes,11.0,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,86.49,949.51,Yes
2697-WXYZ57,Male,0,No,No,2.0,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,62.1,117.53,No
2698-ABCD72,Male,1,Yes,No,1.0,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),74.42,65.68,Yes
2699-WXYZ13,Female,0,No,No,9.0,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,166.12,No
2700-WXYZ36,Female,0,No,No,23.0,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),66.52,1538.45,Yes
2701-ABCD25,Female,0,No,No,65.0,DSL,No,No,Two year,Yes,Electronic check,38.79,2521.87,No
2702-LMNO97,Female,0,No,No,3.0,DSL,No,No,Month-to-month,Yes,Electronic check,45.66,131.5,Yes
2703-LMNO23,Male,1,Yes,Yes,42.0,No,No internet service,No internet service,One year,No,Electronic check,22.77,961.29,No
2704-ABCD34,Male,0,Yes,Yes,26.0,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),48.31,1266.42,No
2705-LMNO43,Female,1,Yes,No,5.0,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.42,293.17,No
2706-LMNO33,Female,1,Yes,No,34.0,DSL,No,No,One year,Yes,Electronic check,38.83,1326.95,No
2707-WXYZ82,Male,0,No,No,67.0,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),82.72,5536.4,No
